order_id,payment_sequential,payment_type,payment_installments,payment_value,payment_diff
KYOslS956Cot,1,credit_card,6,88.91,-28.769999999999996
4E390tBOiB8h,1,credit_card,4,2784.16,-872.8799999999999
yrCiEj1R2Q6y,1,credit_card,10,50.35,166.76000000000002
ECIBFjnJVzgb,1,credit_card,1,318.82,-119.47999999999999
QN45IF9DgRio,1,credit_card,1,424.82,-353.59
CbkIrjnxOaOV,1,wallet,1,274.98,-134.49
NYs0z8xnW84C,1,wallet,1,804.72,-178.1400000000001
f85jVYlqD1yI,1,voucher,1,245.95,-106.87
305DkpFHF0g4,1,credit_card,10,262.14,277.18999999999994
jZNwRnRXTRkN,1,wallet,1,252.19,-182.72
OCbdPcMaWWiO,1,credit_card,4,245.5,27.960000000000036
Ay4I6jmL1AKV,1,credit_card,8,191.77,-110.82000000000001
WS1JDVGYQqGo,1,credit_card,10,144.4,1598.34
g6RUERIeEJdu,1,credit_card,2,122.55,622.38
ogiwydVtXZ5j,1,wallet,1,57.35,200.4
9lvd86Ia0D8Z,1,credit_card,2,17.22,1178.3400000000001
aSGAQzTjYH1X,1,credit_card,1,566.68,-506.21999999999997
QAe9k8P57ePw,1,credit_card,5,62.69,483.21999999999997
nXEQdhGTz6uy,1,wallet,1,75.63,102.76000000000002
E2aMNo8Ed8a6,1,credit_card,6,77.94,62.56
dMStHwX1NYIZ,1,credit_card,3,107.11,-56.79
4TzoOwIpv46o,1,credit_card,4,219.83,135.92
DC40DBsEsqFL,1,credit_card,1,137.51,-64.63999999999999
jqWvBlYVaKtC,1,credit_card,1,342.56,-256.17
oCfCu24a1QUx,1,credit_card,1,251.94,-222.91
1iIbdwJE1hCN,1,credit_card,1,313.53,225.51
SNwmDdOOv2Rs,1,voucher,1,33.48,76.51000000000002
YAhaXuEfhaS8,1,credit_card,1,138.08,-75.95000000000002
euRiFh0tEsxU,1,credit_card,1,88.49,115.14999999999999
53lOKrNUJ4Oy,1,credit_card,3,42.84,668.54
QvXt0gAbZ8KT,1,wallet,1,158.58,709.0199999999999
osRMHRfcv6Z7,1,credit_card,5,70.55,629.3100000000001
WRlK6IVrOTDv,1,credit_card,5,184.38,-130.55
z8h0gpzZdbkD,1,credit_card,5,344.7,-294.66999999999996
euTNmBa6T9K5,1,wallet,1,291.03,1351.75
R76DNhVogRcN,1,wallet,1,54.09,856.63
rtTCI1X1NsmL,2,credit_card,4,4.35,37.980000000000004
gl82X68fDZHQ,1,credit_card,1,289.86,-229.41000000000003
ArJurE3VeawX,1,credit_card,1,263.25,-123.71000000000001
vvbifjBtzhUa,1,credit_card,2,68.34,757.3
tlU8bkF4RhFs,1,credit_card,1,400.7,-276.1
XYmWbTkG8Ncd,1,wallet,1,9.25,873.72
zi8jAYicLPlU,1,credit_card,5,403.32,-35.01999999999998
y31cHxv6U9TO,1,credit_card,3,35.69,59.640000000000015
Y2fwRiIE06zP,1,wallet,1,249.02,-132.38
C9QEnEfzMrsp,1,credit_card,2,19.64,133.33999999999997
ScpMhm4BpAWr,1,credit_card,5,171.17,1423.9099999999999
bINXrCGiIEd1,1,credit_card,16,292.58,-91.15999999999997
Q4c7rN5aCX7m,1,wallet,1,741.75,-3.3500000000000227
F8lRbPVKKuUk,1,credit_card,1,105.14,130.01
NKNv9CmA2kxk,1,credit_card,6,108.75,87.57
shObXFBsKSfn,1,credit_card,2,104.19,99.94
LiyioX7uDQVj,1,wallet,1,148.99,-64.55000000000001
hR96o3AHOht2,1,wallet,1,88.19,98.4
JrQF3RKECER0,1,credit_card,1,1057.4,-966.96
XCam6GSJwJ8l,1,credit_card,3,122.05,18.39999999999999
p8yNMberR6oe,1,credit_card,2,271.27,-209.29999999999998
8VtVabfP8ohe,1,credit_card,1,109.86,-17.47
c47xI3P1C0bY,1,credit_card,3,230.32,-174.63
p8BGtYWADhaz,1,credit_card,5,152.17,-89.82999999999998
cBslabUaKtJ1,1,credit_card,6,1020.35,1142.6599999999999
LrPqmxd7aHne,1,credit_card,2,236.04,-42.45000000000002
A7cjhulWhm6i,1,credit_card,5,506.46,-51.039999999999964
PUENPc34NS6N,1,voucher,1,819.69,30.59999999999991
rO7IuHPBEApG,1,credit_card,2,132.53,90.00999999999999
7ZF8nhCeLnFD,1,credit_card,1,108.96,53.30999999999999
4bWyfto33YcX,1,credit_card,3,196.9,1972.08
JJQsOVodlHuS,1,credit_card,1,353.6,-197.79000000000002
GR4liiTyeAlm,1,credit_card,3,112.94,249.15000000000003
fwM6UQEROyfX,1,credit_card,3,221.65,227.92999999999998
PSr3oXqVho4O,1,credit_card,1,1657.11,-1554.3799999999999
HZDEQ1aKb2ee,1,credit_card,10,417.94,1.3899999999999864
diHVqEGBeLGz,1,credit_card,7,5.78,688.97
TcdkIwxrzoPu,1,credit_card,10,160.68,-86.13000000000001
5QXHQ0V2odtK,1,credit_card,1,171.55,2.6899999999999977
Wp1mTfLQazQo,1,credit_card,3,24.4,21.799999999999997
M7i4cjOSyqTJ,1,credit_card,1,134.1,112.43
bjVEccDLUmYY,1,wallet,1,6.86,533.3299999999999
vAx7RVbFUHyx,1,wallet,1,967.7,-785.74
Zdqogx3f3IxW,1,credit_card,8,1575.05,-1469.36
A7EtODh7GAvA,1,credit_card,1,351.73,341.6
BEIfyKIxUTdB,1,credit_card,5,162.62,576.14
Xu82xeyzqn2Q,1,credit_card,3,700.55,-627.0
odt3pzivj2HW,1,credit_card,4,153.17,962.38
0o7tUlH1Y0NM,1,voucher,1,25.58,424.05
IY6OBpdyfDQh,1,wallet,1,215.78,3.7700000000000102
XOVhRMze67jz,1,credit_card,3,78.32,50.81
J43kFejME7bL,1,wallet,1,835.55,494.10000000000014
DuQkA3RWvkE2,1,credit_card,4,56.59,73.22
fFCAH6jBuOGz,1,credit_card,4,70.03,520.2
A3q3pvYwtQqq,1,credit_card,1,91.73,-21.340000000000003
3yU7YFL9Xv4r,1,wallet,1,216.25,-86.44
NFyQCDJ5Hlnw,1,credit_card,3,375.0,-290.61
HU2OmRYDZu9N,1,wallet,1,131.58,76.47
YyYymfgWvVP2,1,credit_card,2,63.8,513.65
hJ7rGLKXrmum,1,credit_card,8,59.93,24.359999999999992
TmTP8Tn13FU8,1,wallet,1,47.07,236.07
FUnBUeAdfxth,1,credit_card,1,249.97,-87.63999999999999
G6S5GAzIU9vG,1,credit_card,1,184.26,-100.04999999999998
TelYBA79hVs8,1,credit_card,10,23.1,508.68999999999994
DyaDRmxJJdnN,1,credit_card,1,838.38,-389.9
ZsTH9f3C8qYY,1,wallet,1,81.73,168.70999999999998
NXgfsSJcYKgt,1,credit_card,10,245.05,1058.22
Rja6bC79aGih,1,credit_card,1,757.03,650.1800000000001
iG4NncqEKrkJ,1,credit_card,9,74.66,-14.479999999999997
tW8av0tLIQqd,1,credit_card,3,238.12,-95.5
uH5Ac7C6huze,1,voucher,1,290.53,-19.799999999999955
iCf6KYBojHot,1,credit_card,1,67.93,19.97
QDPTys8y8mhW,1,credit_card,1,1373.83,-1286.08
5bVrTZMNvjDI,1,debit_card,1,56.21,810.06
YrctD6VeTJZx,1,credit_card,1,83.83,247.09000000000003
cx01T1OSw3Y4,1,credit_card,5,29.89,333.66
93EmjiqmTSx8,1,credit_card,1,202.17,-118.69999999999999
ZG4RbmnoEG1L,1,credit_card,10,26.76,308.84000000000003
YtcnoQD0Arg1,1,wallet,1,166.49,-18.909999999999997
0lsnYc5oG3fe,1,credit_card,3,108.75,326.99
WWpQDNHcYXQQ,1,credit_card,7,95.7,434.71999999999997
esBSutE2GvMo,1,credit_card,1,277.25,590.3
X9VS89lnzqz2,1,wallet,1,64.11,528.02
ofpUVNjjBnGi,1,credit_card,8,34.78,289.27
yUMBh3hkiz0y,1,credit_card,2,2150.22,-1258.8399999999997
4WdR9GDddAXV,1,credit_card,1,219.79,556.6600000000001
GHAWjTBw3piz,1,credit_card,6,77.99,592.6
n3hzYhnFNJjX,1,credit_card,10,31.69,47.81
RXtI44h02WR7,1,wallet,1,315.92,-147.8
AftyQJq4qIz0,1,credit_card,1,102.17,1227.48
JmvW5zXl6fMF,1,credit_card,6,268.0,657.42
RQT9p0VpVtLm,2,voucher,1,592.09,-516.53
UtN7hDCIRBjI,1,credit_card,7,203.05,-128.48000000000002
4VfubrVv7gc9,1,credit_card,1,187.37,-18.470000000000027
7pPcdZU5fX4B,1,wallet,1,2.89,1056.8899999999999
2jhacMszObMz,1,credit_card,2,126.29,448.99999999999994
OzzdrlN70Zrj,1,voucher,1,75.44,655.0899999999999
UgoCebQ8zGvv,1,credit_card,10,527.72,-155.28000000000003
3iC1sWKxbFvV,1,credit_card,3,64.98,84.21999999999998
VHPJ5ip9u6R6,1,credit_card,3,35.73,55.059999999999995
kPZnAj6RVkrd,1,credit_card,1,241.48,-90.94
AjUVZZVL3VPJ,1,wallet,1,370.1,-154.21000000000004
WNdKdY50atk1,1,wallet,1,891.86,-536.74
0yW3jsOsVzeG,1,wallet,1,93.62,383.5
lXAiYps4q0mE,1,wallet,1,213.04,-162.13
6wEOSCnxkcET,1,credit_card,5,117.97,12.240000000000009
8NYLadsga7li,1,credit_card,3,109.51,-41.35000000000001
JfB5jd0UfTH3,1,credit_card,1,99.69,598.3900000000001
HIveSXmy3V6v,1,credit_card,1,74.79,507.89000000000004
NNVvM2DE0yed,1,credit_card,1,66.54,731.41
cS4KvzWzYDVs,1,wallet,1,226.88,50.389999999999986
FQ9iVkz4IIjo,1,credit_card,1,184.38,341.36
tgc2KegP9h43,1,credit_card,3,114.52,-41.03
ft4nqbB6OjpO,1,credit_card,1,268.59,-19.18999999999997
tcJeE8KbKo9h,1,credit_card,3,154.22,140.64000000000001
sqrWm7KXNIWZ,2,voucher,1,42.85,512.92
0WMh8s1IVQvy,1,wallet,1,177.46,-13.330000000000013
gQDygJWGhhNf,1,wallet,1,23.13,431.61
KjQdzh8qRrZR,1,credit_card,6,49.12,144.76999999999998
DWdn2ze95SXv,1,credit_card,1,9.93,58.36000000000001
KtJdBTSTgZmv,1,wallet,1,50.41,129.32000000000002
DAb6nUEqiKWx,1,credit_card,1,570.71,-199.34000000000003
9MADAyJWpOPX,1,credit_card,6,44.91,68.62
qqPgl3nMlo2m,1,wallet,1,701.47,-603.39
uuj5XNIz1qtn,1,voucher,1,129.95,362.41
WxaYFU2QT2jg,1,credit_card,1,136.46,733.8699999999999
bFZW0FehQfEB,1,credit_card,4,138.68,-54.140000000000015
Zjcn6ZbZENe3,1,credit_card,2,112.95,433.86999999999995
Pe2zKlncMojA,1,credit_card,3,193.6,538.27
4jQJ52W1KAXM,1,credit_card,2,32.84,243.03
IPGNuZ92Cr7a,1,wallet,1,28.19,485.84999999999997
2yfrdEZzwmcW,1,voucher,1,683.57,-10.420000000000073
wrmgNKG6nIzq,1,wallet,1,304.73,211.3499999999999
9o4P7TK8nZdU,1,credit_card,3,822.04,-743.3599999999999
gkXkuK51or5D,1,credit_card,4,484.76,-239.48999999999998
EVN0IdX19alH,1,debit_card,1,411.16,-234.96000000000004
wxTtXrEDrM2u,1,credit_card,8,162.12,-88.23
iQAzQeChKKBm,1,credit_card,3,71.03,-46.900000000000006
YCrub4Ji4uK4,1,wallet,1,920.59,-871.63
ebMLvUCqkgdc,3,voucher,1,104.49,23.22
LeiwV6Je0pkx,1,wallet,1,545.52,-410.21
eggaHrB6gkbi,1,wallet,1,255.24,501.30999999999995
rRVZo73msbov,1,wallet,1,29.03,154.65
BosJ4z8r3TIU,1,credit_card,2,260.19,534.56
KKXaZbf5OyA8,1,wallet,1,20.8,209.0
xmNWg8CMGrWd,1,credit_card,1,54.89,190.65000000000003
T0SIzJqNP298,1,credit_card,6,370.49,298.36
Wc0dXwuX3DPi,1,credit_card,1,743.57,-652.6300000000001
SLE2h4IIIcc5,1,credit_card,7,743.27,-231.69
vhLXaVrASS9W,1,credit_card,4,132.62,52.22999999999999
gVMyZR5ZYqJ7,1,credit_card,9,77.38,13.590000000000003
VdHFpXKxw0lD,1,credit_card,1,193.53,103.95000000000002
oNUiASSSLIqd,1,credit_card,4,70.38,253.25
v42oClXzEO5S,1,credit_card,3,52.37,276.05
hQ6Y4GL9Dpgw,1,credit_card,7,610.96,-475.68000000000006
rZBNYM2sHbYH,1,wallet,1,43.07,-1.8400000000000034
eRsryBs2CBcg,1,credit_card,2,45.7,191.26999999999998
DjJbDwhnqKxE,1,credit_card,4,159.06,293.9
5d8xkQBJaOec,1,credit_card,10,116.66,-94.67999999999999
b8MaTIJgxPmL,1,credit_card,8,179.55,-82.65
YPqUQBSndF0e,1,credit_card,1,375.0,-290.61
XhE6eRbnc0N7,1,credit_card,2,880.8,-773.0799999999999
mJVVim74OIlU,1,credit_card,3,75.44,112.73000000000002
p4yMsytin7ci,1,credit_card,2,229.15,1137.37
MC3ypJalx5eb,1,credit_card,2,12.47,540.15
rvYB5ptPaoGp,1,wallet,1,242.76,-104.63
PbOyglPhy72j,1,credit_card,4,38.47,538.63
8d1tvl2pqvC5,1,credit_card,10,21.92,156.33999999999997
jcMP8EiXJHrw,1,credit_card,10,202.54,1101.16
DMnC7AbXOMkk,1,wallet,1,231.41,-29.329999999999984
oHCTsQmXd7TR,2,voucher,1,91.93,-21.53
NWpyGweq6eEF,1,credit_card,1,259.59,-202.18999999999997
fRqX11jdlj7i,1,credit_card,10,488.72,-269.62
hqn5MMB4xcjT,1,credit_card,1,1806.68,1113.22
OWhiX3VoOvdu,1,credit_card,1,336.06,-33.400000000000034
Z2far4TeQPzL,1,credit_card,6,229.14,-141.06
NLAtvXWPT4hd,1,wallet,1,1147.5,-768.01
GPepxxJyrPmc,1,credit_card,1,286.42,621.3899999999999
a1AIOmXMigxt,1,credit_card,2,130.22,271.43999999999994
8iyvRuQhYdX1,1,credit_card,2,280.42,-236.55
L8SZqhlGi0ti,1,credit_card,1,146.58,259.14
CNXxMGaPGkns,1,wallet,1,245.67,-100.41
qsqLn4tpGbKy,1,credit_card,6,1221.39,-693.96
cHrOpGxxGY3E,1,credit_card,1,149.85,65.96000000000001
DYiDa7lPqASW,1,credit_card,1,214.57,-85.28999999999999
8bhyfZU70FEB,1,credit_card,6,146.23,370.63
RA6BvZGKdSH0,1,wallet,1,196.9,-71.57
UAIpJrqOFLTG,1,wallet,1,244.75,-110.11000000000001
t4qMyAcjkIQK,1,credit_card,4,162.04,66.67000000000002
VyufU2PgtXOa,1,credit_card,1,249.3,-103.92000000000002
ZEJMQeGOoRWc,1,credit_card,2,179.38,-47.75
RDab9g2n0rDv,1,credit_card,10,158.35,275.25
W1YvNGxK7bOj,1,wallet,1,30.38,405.45
MrKqIbyOpZaz,1,wallet,1,113.81,45.170000000000016
qjEx5ACTSl1P,1,credit_card,1,389.45,223.88000000000005
wPXZUxWz6L9O,1,credit_card,1,163.11,52.139999999999986
KrHpTGMn2gzC,1,credit_card,10,293.58,369.62000000000006
QUc3na18i5K4,9,voucher,1,74.36,156.62
AAqfTd3lsH54,1,wallet,1,322.21,-187.47999999999996
0eB7cde63mML,1,credit_card,10,45.2,302.73
MUDokWzTkGZF,1,credit_card,2,193.31,-45.879999999999995
qLT1i2QTpdAC,1,credit_card,10,118.74,12.450000000000003
kGoZd0Q7LNuh,1,credit_card,2,290.33,-131.51999999999998
CQr3NVikWmuZ,1,credit_card,10,824.76,-699.3199999999999
GQma1LcGjFgD,1,wallet,1,176.16,1743.74
MmjX2fAVZymR,1,credit_card,1,107.98,65.3
ByPWsA6vIYfy,1,wallet,1,492.87,-295.36
5QnBKGRKSgDK,1,wallet,1,297.26,140.25
AB4yRYHk6YQo,1,wallet,1,92.87,7.459999999999994
B8SMPY2hYbqu,1,credit_card,6,274.19,-133.62
4VV4hJNPZLal,1,credit_card,1,477.71,-431.47999999999996
nWyeNlPKRHs0,1,credit_card,6,79.45,177.86
f2DWgFSJ3YCG,1,credit_card,5,16.44,246.56
Ikvudc92ybzA,1,wallet,1,285.79,-141.42000000000002
rmdvUpLH6Jdd,1,credit_card,10,308.84,-250.70999999999998
Iut7E0MZnsY9,1,credit_card,1,76.66,71.49000000000001
X3TBeoXitNdv,1,credit_card,3,588.06,-474.91999999999996
7zpr4juHxJUx,1,credit_card,3,59.74,131.81
X9grIIINLsxK,1,credit_card,4,162.04,66.67000000000002
Yr8j1nJOSHpO,1,credit_card,1,97.48,23.86
QhjudXhhewGX,1,credit_card,6,90.98,512.67
PnMdo9FC2Ds3,1,credit_card,2,32.31,413.46
BqMWy6T2TvIC,2,voucher,1,151.93,-74.55
7BuRT0kPdqdX,1,credit_card,10,686.02,318.61
iueNAI5rFElW,1,credit_card,1,148.96,1966.4899999999998
dPJvAQoU6Dg1,1,wallet,1,92.89,7.650000000000006
oH8hDCDjO9gn,1,wallet,1,22.37,308.54
F3op3Uxu4Vj2,1,credit_card,1,194.04,328.76
BO751eloVc86,1,credit_card,4,819.32,-661.72
2g6jrLJnV4qX,1,credit_card,3,87.96,473.83
O05rCgaUG2QI,1,credit_card,2,130.01,-87.32999999999998
US6RALyv79PT,1,wallet,1,351.69,-74.43
BsWI0FMdFaMX,1,credit_card,1,257.19,-157.81
wkQ4kaHrE4Qw,1,wallet,1,107.23,52.40999999999998
vGrdmvVt8R9i,1,credit_card,4,588.06,-474.91999999999996
NeggMhy1W8tB,1,credit_card,1,77.96,13.070000000000007
wkVQMiCqTqPo,1,wallet,1,187.06,63.64999999999998
hqZcf9jFXtW3,1,credit_card,2,30.94,81.91
Vw8jp77bSYHQ,1,credit_card,1,114.46,-89.19999999999999
m63UEKnL7qCz,1,credit_card,1,128.71,286.49
SmavyUse5Dxj,11,voucher,1,214.03,-181.63
s9KCGbsEBOaz,1,credit_card,5,291.12,-250.84
6RyKNOKvhBsT,1,credit_card,1,788.12,153.60000000000002
O8FC2RxcMOKF,7,voucher,1,37.09,103.61999999999998
mIzefhjQS4Ub,1,credit_card,1,1400.33,-1241.94
MwpGNwbjAChn,1,credit_card,2,20.26,134.68
gfNppCXhqgOj,1,credit_card,1,721.74,-301.64000000000004
e7czUh8x4jS9,1,credit_card,3,258.45,-61.74000000000001
hDG7D63PFqdD,1,credit_card,8,116.36,16.440000000000012
0TU5JnMMu3mQ,1,credit_card,6,2073.25,-2023.13
OI6Hgj0XzzDI,1,credit_card,8,112.54,142.55
35B2ZQorE5wN,1,voucher,1,138.28,-72.95
nSVte5nofkao,1,wallet,1,214.04,-89.49
gQQWnR0uQBfY,1,credit_card,3,148.92,-83.71
9iFdon6VHUVc,1,credit_card,1,291.12,223.08000000000004
mcyma3ykFkOK,1,credit_card,3,196.9,1972.08
vzYBETAdSxuv,1,credit_card,2,412.12,-192.72
SF4WW0MLkCyF,1,credit_card,3,84.99,374.83
JXHpTyJkboHT,1,credit_card,1,43.74,16.529999999999994
MKt9m6ZBKnB9,1,credit_card,3,110.3,52.769999999999996
69RQ06n5io0Q,1,wallet,1,159.7,13.100000000000023
XLflFlSowonh,1,voucher,1,237.34,32.28999999999999
svTQWc0USz7P,1,credit_card,5,78.94,491.03000000000003
FwUvXqfZe4xt,1,wallet,1,88.3,208.54000000000002
Fb8JX5ugryha,1,wallet,1,465.11,-366.35
BFuoDkRmPfX4,1,credit_card,1,195.29,525.89
WCv9I8dv8zci,1,credit_card,3,93.11,139.05
mDnv1cloM7DD,1,voucher,1,106.01,60.39
LI2uIbkyqYzg,1,credit_card,6,228.79,-35.78999999999999
g91QFDgsWapm,1,credit_card,10,13.4,184.17
zzZoUvuclUHe,1,credit_card,3,777.24,-634.33
JmzHmyEiW1RN,1,wallet,1,190.25,349.29999999999995
3uq3YjRPT6AJ,1,credit_card,5,65.55,338.65
Up7GOaP2soh2,1,credit_card,10,386.66,-32.360000000000014
mIU3RndUtidT,1,credit_card,2,327.94,-186.16
E9PZvItT7J5z,1,credit_card,2,61.14,243.09000000000003
zs9OicXA6oFk,1,credit_card,1,271.61,-248.88000000000002
OLVAmjsPpQ9U,1,credit_card,4,342.69,-252.76999999999998
78zEpDsa5yK9,1,credit_card,3,651.32,-73.82000000000005
9tg5MtWiOpZU,1,credit_card,10,47.17,120.04
vNPOVmgOMnoS,1,credit_card,10,86.48,189.84999999999997
SRGSRUldpl40,1,credit_card,8,483.09,-327.71
xuSFPP3aP8VP,2,voucher,1,802.48,-698.36
LplEJwgkTS0k,1,credit_card,5,286.17,-178.52
EJCXe5egSCZJ,1,credit_card,1,400.18,-368.27
mLRcWyevdfAL,1,credit_card,8,72.22,49.89
bSJ4zsOOSnFT,1,credit_card,8,922.69,-722.01
3f4qfuaIsXa8,1,credit_card,8,218.54,-57.48999999999998
tVbpSf60d98V,1,credit_card,1,351.96,1816.6399999999999
cGyuWLrq4OPp,1,credit_card,4,461.51,-40.309999999999945
nqGZc2UStOpw,1,credit_card,9,698.5,1549.58
sfI152DqSB2m,1,credit_card,3,134.21,79.99999999999997
slpiaEPJZ7D9,1,credit_card,1,128.42,-29.999999999999986
Ee8qaFeEISp0,1,wallet,1,90.28,-40.3
UaKJiah8cAiz,1,credit_card,2,190.45,467.71999999999997
qa6dzrEzhv9r,1,credit_card,6,1682.92,-1587.3500000000001
YtOUjh1C5Crh,1,wallet,1,265.95,-5.349999999999966
oCF0EaVN8ACO,1,credit_card,1,59.47,241.41
iXDmkQKADryO,1,credit_card,1,66.29,1369.89
ukHdSJDzRzdn,1,credit_card,3,78.39,6.280000000000001
eYx2fks2g5dU,1,credit_card,8,82.27,-1.8699999999999903
c4wAFjT3yaQO,1,wallet,1,47.31,734.06
RKs9qUWNpg0z,1,credit_card,3,107.77,452.5
OVe9qbkFOlvx,1,credit_card,1,76.78,27.039999999999992
mtqx7RnvS3Xn,1,credit_card,6,93.36,120.12000000000002
EUfLOIuGziHM,1,wallet,1,754.46,-505.37
tTnSnEFTyVtU,1,credit_card,1,135.2,7.690000000000026
itOcck7AMR97,1,credit_card,6,169.38,-111.8
29DKXq1xdYe4,1,credit_card,2,56.84,630.39
pMa3PD4Kig7o,1,credit_card,1,313.93,-272.44
5VVyqY0x4Xsi,1,credit_card,8,184.26,-100.04999999999998
R0Eak6JJledD,1,wallet,1,350.0,603.42
OIw2vrbQvtaN,1,credit_card,4,139.96,-2.5800000000000125
ElUYATA4TNfr,1,credit_card,4,230.65,97.87000000000003
9OkX7PEMIHRj,1,credit_card,10,295.11,-214.35000000000002
mOaE6isAngAw,1,wallet,1,50.09,134.35
NMe3UOO4BsJS,2,voucher,1,194.17,4.200000000000017
c7JV4HjPXDQi,1,wallet,1,119.38,161.14999999999998
JnY19uCSYlWw,1,wallet,1,859.36,-728.3100000000001
21NsxEZJAbIN,1,credit_card,1,238.12,-95.5
ScUSdjYhApbT,1,credit_card,1,497.54,471.62999999999994
JSyoRjDwGXjK,1,credit_card,8,221.71,-13.159999999999997
FdIa2kGtaapB,1,wallet,1,200.04,-60.71999999999997
6wW5YiDS5lze,1,credit_card,2,172.86,265.0
xJ9Jm6AhaTNS,1,wallet,1,848.61,-313.1700000000001
9QHUe3ZJsq7b,1,credit_card,4,51.58,265.7
ycm7lQyH0fzI,1,credit_card,3,819.32,-661.72
GRb41AsrUxBv,1,credit_card,10,132.85,97.49000000000001
lAEoULfTYnxm,1,credit_card,1,96.12,112.97
urYUf3epbeOL,1,credit_card,2,125.16,703.18
FOx4Zw7GGuTX,1,wallet,1,340.02,-173.12999999999997
LRvXyvPMEDtH,1,credit_card,3,6.68,42.6
gxToKckcgssy,1,credit_card,1,45.33,309.04
4UBMLhHk3gOc,1,credit_card,4,90.1,26.980000000000018
ByOeC4scplyh,1,credit_card,1,619.93,-487.9699999999999
vReLqsasnQ9a,1,credit_card,3,179.73,-117.41999999999999
87i9sihTnWxU,1,credit_card,2,41.26,58.02
oXpElvax1kwL,1,credit_card,1,59.62,2158.4700000000003
sKSgIhgxemmw,1,credit_card,2,332.71,-179.23
xDRevimap2Cw,1,credit_card,3,25.55,82.49000000000001
YttbtxF7jlpy,1,credit_card,3,314.81,1192.06
O8kRMiITU1pD,3,voucher,1,33.48,90.28
MAeXFHXhKSeS,2,voucher,1,48.78,473.24
Urkpm7plaal0,1,credit_card,2,93.02,323.26000000000005
WXaNhZNomviH,1,credit_card,1,194.96,138.68999999999997
TWqPCnv3uYI9,1,credit_card,1,1438.23,-1317.99
W9MZ3EIzazvZ,1,credit_card,2,244.34,1442.95
Ylim9iOfmF3O,1,wallet,1,15.58,541.2299999999999
NdHfgd3y3ddO,1,credit_card,1,152.95,14.490000000000009
3SriVdixZhbZ,1,credit_card,1,112.74,-52.779999999999994
SpgtlV1l8qOS,1,credit_card,3,88.1,357.53
pauOLIILtN2u,1,credit_card,3,298.18,-269.3
pCB4z6ZmCMeo,1,credit_card,2,24.39,527.66
k8BCVWcw3sJt,1,credit_card,6,118.5,131.06
V86z8EHCG6wo,1,wallet,1,502.98,-217.58000000000004
yqVBcqTsr92s,1,wallet,1,209.27,62.47999999999999
8BMCxhWniCvb,1,credit_card,2,24.19,375.44
BBCacP5zI9Es,1,credit_card,4,342.07,-255.82
cFX6cJXI4pFw,1,credit_card,1,144.98,652.24
MthtBIuIo6Be,1,credit_card,10,104.89,123.79
ZTZUQXy5xDpy,1,credit_card,2,494.42,-184.79000000000002
eDCvmEh4kQe0,1,credit_card,2,68.37,248.16000000000003
98KH6xARXEuZ,1,credit_card,4,205.51,-140.32
MzQX5eAOx1NE,1,credit_card,7,665.87,72.88999999999999
cqJntJktULC9,1,wallet,1,127.69,28.650000000000006
KzcZwHrE09ie,1,credit_card,3,214.63,454.58000000000004
DTUWCoeuOaTs,1,credit_card,2,86.01,-17.58
NGPkrlBX0Mn4,1,credit_card,1,89.43,99.26999999999998
jZs91PaPaf19,1,credit_card,1,392.88,1623.0
7HH6P1Nup9RX,1,wallet,1,142.92,-74.38999999999999
191jH7lCojCb,1,credit_card,1,85.52,-1.4699999999999989
ALPLVfFXXdbz,1,credit_card,2,184.64,-106.08999999999999
U2LwcZEidQvk,1,credit_card,5,161.45,-8.43999999999997
VrVt5HMrIvkR,1,credit_card,1,168.61,16.329999999999984
StMfiIaKv6wp,2,voucher,1,25.58,159.10000000000002
6ysqRvghFTjl,1,credit_card,2,2.21,69.96000000000001
DDH2d3MoiX7l,1,credit_card,1,394.07,-317.98
gslQG6fGyMuQ,1,credit_card,4,11.62,358.97
qNGgPZ0k7HBS,1,credit_card,6,16.83,235.83999999999997
8Omm4C4As2SR,1,credit_card,3,338.6,-187.65000000000003
xzTpiggjsqmS,1,credit_card,1,50.41,129.32000000000002
63iZ5QVAOof4,1,credit_card,2,78.24,112.97000000000001
TMNmgtJaeAq1,1,credit_card,2,48.18,936.1500000000001
wkWMMxEhZSxv,1,credit_card,2,1480.73,-1094.25
SN5SohVZ7rRI,1,credit_card,6,291.12,-250.84
fiGBv25qHlSH,1,wallet,1,463.34,-399.87
OZUI6DemPUIS,1,credit_card,8,213.11,-91.24000000000001
kJxzS4ECBHEN,1,credit_card,3,236.48,542.46
w4ZlceOCgcdl,1,credit_card,1,90.74,88.14
FIjhq5Sxc1JN,1,wallet,1,34.05,128.32999999999998
F3iP7AoAXfmQ,1,credit_card,10,244.98,-232.45
Ji3toei0tOFa,1,credit_card,8,83.15,19.44999999999999
tn0pheRFcnVb,1,credit_card,9,460.86,-410.66
0xThJaZeT9xj,1,credit_card,6,625.74,-500.32000000000005
vh4XhfXfQXc8,1,credit_card,6,93.02,827.5
6PCeXXz8AFsy,1,credit_card,8,243.58,9.429999999999978
s4K7qxksQkxd,1,credit_card,2,61.92,344.14
VZPyo5UbzV0l,1,credit_card,1,149.48,354.47
wI0k9kTUjqbJ,1,wallet,1,68.85,84.56
2XMdvBW79HIj,1,credit_card,8,649.15,-539.13
uqv5hCNd9JZw,1,credit_card,1,132.39,-38.90999999999998
YNFBugaSxexb,1,credit_card,2,29.66,236.56000000000003
