product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,weight_volume_ratio
QVFqOjnRv7Iu,toys,1000.0,16.0,16.0,14.0,3584.0,0.27901785714285715
0kFV4pVel4mu,toys,150.0,18.0,6.0,11.0,1188.0,0.12626262626262627
1WYiAqkDbLAC,toys,420.0,22.0,16.0,16.0,5632.0,0.07457386363636363
GmipihFVmUMF,health_beauty,200.0,22.0,3.0,15.0,990.0,0.20202020202020202
4zL7quWH3WFl,toys,3100.0,37.0,9.0,16.0,5328.0,0.5818318318318318
Tbeoj0npax8N,toys,850.0,30.0,6.0,26.0,4680.0,0.18162393162393162
dCMzWgRr1eF8,auto,200.0,21.0,17.0,17.0,6069.0,0.03295435821387378
vXtaRqxkKaZV,toys,1150.0,27.0,22.0,39.0,23166.0,0.049641716308382974
gCb7jdJxFSZO,toys,850.0,30.0,11.0,20.0,6600.0,0.12878787878787878
rfsGZzBijANi,toys,1600.0,30.0,5.0,30.0,4500.0,0.35555555555555557
T35pRFd2v8BM,toys,1300.0,20.0,25.0,20.0,10000.0,0.13
YErgxvuKWMYg,toys,250.0,24.0,8.0,16.0,3072.0,0.08138020833333333
bgnL6pVZoKy8,toys,3500.0,40.0,20.0,40.0,32000.0,0.109375
DvP1NYbbfXac,toys,1100.0,16.0,33.0,19.0,10032.0,0.10964912280701754
ah0TYVcPWxfN,toys,185.0,21.0,7.0,14.0,2058.0,0.08989310009718172
0wQyLJbqy17m,toys,331.0,21.0,13.0,17.0,4641.0,0.07132083602671838
gOlFVpkgto6J,toys,475.0,18.0,3.0,11.0,594.0,0.7996632996632996
xFxAzJ3UphXf,toys,2500.0,30.0,20.0,30.0,18000.0,0.1388888888888889
xZztzkSrH6DJ,toys,1250.0,20.0,35.0,26.0,18200.0,0.06868131868131869
PcQgYA0C59vr,toys,641.0,21.0,12.0,17.0,4284.0,0.1496265172735761
m9nDA0PUp4qn,toys,3225.0,39.0,14.0,26.0,14196.0,0.2271766694843618
G0Jl0sANrl5j,toys,1600.0,38.0,7.0,28.0,7448.0,0.21482277121374865
gnoonHe0IZJw,toys,550.0,37.0,10.0,37.0,13690.0,0.04017531044558072
3kNy2aFIG7Kf,toys,100.0,17.0,7.0,12.0,1428.0,0.0700280112044818
sW76dC2S8zrI,toys,2200.0,33.0,30.0,30.0,29700.0,0.07407407407407407
EWtcF9oiPxTZ,toys,1200.0,19.0,18.0,16.0,5472.0,0.21929824561403508
2RS9UoA7LTON,furniture_decor,1300.0,25.0,16.0,25.0,10000.0,0.13
6CQHJYXFS1WL,toys,250.0,16.0,16.0,16.0,4096.0,0.06103515625
SOBRBf4sO8jL,toys,150.0,19.0,3.0,11.0,627.0,0.23923444976076555
2sZ6jdv3IudW,toys,650.0,20.0,20.0,20.0,8000.0,0.08125
FbxLZCL0IOzr,toys,1850.0,42.0,29.0,31.0,37758.0,0.04899623920758515
AgzJWVLl4z0n,toys,1100.0,50.0,15.0,20.0,15000.0,0.07333333333333333
h6uDZNQAIUue,toys,300.0,25.0,35.0,20.0,17500.0,0.017142857142857144
xyXKcJH3J6FU,air_conditioning,1300.0,30.0,10.0,30.0,9000.0,0.14444444444444443
chLhIoFTTO3s,bed_bath_table,825.0,29.0,17.0,28.0,13804.0,0.05976528542451463
GSKSm1xoBOwh,toys,11867.0,43.0,43.0,38.0,70262.0,0.16889641627053031
x7WfCsbyQ7QV,toys,300.0,16.0,2.0,11.0,352.0,0.8522727272727273
aaLPvJu3p94O,toys,400.0,19.0,12.0,13.0,2964.0,0.1349527665317139
hrVaLrVCRUMN,toys,100.0,19.0,3.0,11.0,627.0,0.1594896331738437
umblpJ2LaRK6,toys,750.0,50.0,11.0,40.0,22000.0,0.03409090909090909
ylD4IYR98G36,toys,7600.0,49.0,40.0,40.0,78400.0,0.09693877551020408
JMK1D1ukfq87,toys,750.0,16.0,11.0,15.0,2640.0,0.2840909090909091
SE5RRWNSplaG,toys,1900.0,49.0,32.0,11.0,17248.0,0.11015769944341373
6l7BdrT1Y8Qv,bed_bath_table,1860.0,39.0,12.0,33.0,15444.0,0.12043512043512043
PwDYOorbmITN,toys,5417.0,35.0,42.0,30.0,44100.0,0.12283446712018141
tAX9RWWefqFe,toys,650.0,21.0,10.0,15.0,3150.0,0.20634920634920634
Dm0pJR5U20cK,toys,1450.0,34.0,12.0,40.0,16320.0,0.08884803921568628
asn79dXmEFIB,toys,100.0,36.0,9.0,20.0,6480.0,0.015432098765432098
khqgy2OCzgqf,toys,125.0,18.0,8.0,12.0,1728.0,0.07233796296296297
X1XM2ibVj1Pp,toys,700.0,68.0,8.0,13.0,7072.0,0.09898190045248868
2IAjHEetZ3fG,musical_instruments,300.0,16.0,5.0,20.0,1600.0,0.1875
Xppu4WUk5WqY,toys,150.0,16.0,9.0,11.0,1584.0,0.0946969696969697
Rugpsd6wUZpm,watches_gifts,757.0,19.0,14.0,15.0,3990.0,0.18972431077694235
WEBdGcNLEGsS,toys,400.0,16.0,10.0,14.0,2240.0,0.17857142857142858
TJ51c8o1GDHc,sports_leisure,923.0,18.0,21.0,27.0,10206.0,0.09043699784440525
LRGfxKxUlUXA,toys,300.0,17.0,4.0,12.0,816.0,0.36764705882352944
B2PGH4psBhrc,toys,5500.0,90.0,15.0,25.0,33750.0,0.16296296296296298
a0Sa9tXySQR8,toys,600.0,25.0,30.0,20.0,15000.0,0.04
toe9eUeftDcM,furniture_decor,1250.0,20.0,28.0,20.0,11200.0,0.11160714285714286
W71PJzmTKB9T,toys,850.0,21.0,20.0,14.0,5880.0,0.1445578231292517
vBHct3offVlJ,toys,350.0,22.0,35.0,19.0,14630.0,0.023923444976076555
exvZjfjeJgoO,toys,1650.0,36.0,14.0,42.0,21168.0,0.07794784580498866
4qMZeUMgH3CW,toys,500.0,80.0,8.0,15.0,9600.0,0.052083333333333336
nbIEu7FFMHZI,bed_bath_table,300.0,25.0,3.0,19.0,1425.0,0.21052631578947367
ZGJBID3iFD4Z,toys,710.0,24.0,15.0,19.0,6840.0,0.10380116959064327
QKzzSCPph8jW,air_conditioning,350.0,18.0,5.0,14.0,1260.0,0.2777777777777778
Tl1mMWVjWnul,toys,3000.0,53.0,8.0,11.0,4664.0,0.6432246998284734
pbIu2IviTDPT,toys,200.0,25.0,15.0,20.0,7500.0,0.02666666666666667
ivSqRKfn1C33,toys,1850.0,16.0,9.0,36.0,5184.0,0.3568672839506173
CkMalWp3nvuW,toys,2134.0,25.0,22.0,16.0,8800.0,0.2425
RXt3QHizGmki,toys,800.0,34.0,8.0,22.0,5984.0,0.13368983957219252
RWYONTakEIrc,musical_instruments,11600.0,45.0,20.0,100.0,90000.0,0.1288888888888889
X8nBB7ToMXBn,toys,150.0,16.0,15.0,14.0,3360.0,0.044642857142857144
9nNkcIAPOZHT,computers_accessories,200.0,39.0,2.0,30.0,2340.0,0.08547008547008547
aKaNKO1qwVU6,toys,700.0,16.0,19.0,16.0,4864.0,0.14391447368421054
COkHYKuXLVEl,toys,450.0,25.0,14.0,18.0,6300.0,0.07142857142857142
ElvTi3CG1pko,toys,200.0,16.0,7.0,11.0,1232.0,0.16233766233766234
vLzhkh4LUMxG,toys,3850.0,82.0,10.0,22.0,18040.0,0.21341463414634146
m67hoARXfoev,toys,10150.0,44.0,34.0,21.0,31416.0,0.3230837789661319
wTqZJNhqsX9P,toys,275.0,18.0,4.0,12.0,864.0,0.31828703703703703
oRWowdRxzkkE,toys,300.0,20.0,9.0,15.0,2700.0,0.1111111111111111
mDJUaqcimsA2,toys,1400.0,29.0,17.0,26.0,12818.0,0.10922140739584958
E32COZqDefrH,toys,350.0,16.0,4.0,11.0,704.0,0.4971590909090909
jhYH1wFg8qSg,baby,220.0,23.0,9.0,17.0,3519.0,0.0625177607274794
CA6074PE0E1k,toys,4825.0,99.0,33.0,30.0,98010.0,0.049229670441791655
ZQPtXB59UwUX,toys,1950.0,102.0,8.0,11.0,8976.0,0.21724598930481284
5tV7eBtb7CaR,health_beauty,500.0,20.0,7.0,20.0,2800.0,0.17857142857142858
f8OJQKtNkCKW,toys,300.0,17.0,9.0,26.0,3978.0,0.07541478129713423
nndIqWVNNQvb,toys,50.0,18.0,6.0,11.0,1188.0,0.04208754208754209
N9s6cGU1ivm0,toys,1088.0,33.0,20.0,15.0,9900.0,0.1098989898989899
FVIHUtWJCE8i,toys,1000.0,40.0,40.0,40.0,64000.0,0.015625
XRGLbzTole3H,toys,300.0,16.0,9.0,11.0,1584.0,0.1893939393939394
6NTDwaG5bjjK,toys,1600.0,30.0,5.0,45.0,6750.0,0.23703703703703705
bqqxwmvJ83p9,toys,1800.0,21.0,13.0,40.0,10920.0,0.16483516483516483
aRqri3uLYlxg,toys,2200.0,33.0,27.0,24.0,21384.0,0.102880658436214
I1zkdtlDokDc,toys,5031.0,60.0,43.0,29.0,74820.0,0.06724137931034482
aGoG3rJsl8OM,audio,400.0,20.0,8.0,16.0,2560.0,0.15625
GflvPPHuq0zN,health_beauty,250.0,16.0,5.0,15.0,1200.0,0.20833333333333334
IcmTGisFACV7,toys,400.0,50.0,3.0,25.0,3750.0,0.10666666666666667
ZlPDCHilkfGM,toys,600.0,21.0,18.0,21.0,7938.0,0.07558578987150416
JcoKEC7wQlWZ,toys,968.0,27.0,20.0,21.0,11340.0,0.0853615520282187
BZ3LTthOGLCJ,toys,950.0,20.0,10.0,20.0,4000.0,0.2375
SwRHjXqdFJ4U,toys,1100.0,30.0,10.0,25.0,7500.0,0.14666666666666667
JB8OPUPIyOdg,toys,1750.0,34.0,19.0,21.0,13566.0,0.12899896800825594
QhjY8iqzwFZf,toys,2600.0,25.0,15.0,20.0,7500.0,0.3466666666666667
5pdqeg4zP9BU,toys,200.0,20.0,9.0,14.0,2520.0,0.07936507936507936
lc9smdMlBK4c,toys,1550.0,26.0,6.0,20.0,3120.0,0.4967948717948718
RpHpI05vwiBO,bed_bath_table,1750.0,40.0,6.0,30.0,7200.0,0.24305555555555555
kcAXulYMLMRk,toys,263.0,18.0,16.0,16.0,4608.0,0.057074652777777776
ZGnqS7WpR2zd,computers_accessories,850.0,34.0,12.0,19.0,7752.0,0.10964912280701754
bnn8JRrU7ggU,toys,1800.0,46.0,3.0,34.0,4692.0,0.3836317135549872
BpoQ8dUCsIAs,toys,250.0,22.0,3.0,15.0,990.0,0.25252525252525254
Rts3PwTcDt1N,consoles_games,700.0,19.0,6.0,15.0,1710.0,0.4093567251461988
EhL5Jo7EvStG,cool_stuff,1700.0,42.0,25.0,15.0,15750.0,0.10793650793650794
Q4sA15HdlCty,toys,200.0,18.0,5.0,21.0,1890.0,0.10582010582010581
08pj5e74HPRV,toys,2400.0,16.0,31.0,39.0,19344.0,0.12406947890818859
kr1Pp9Ezh82G,toys,1150.0,16.0,10.0,16.0,2560.0,0.44921875
4pCTfjzC0kHr,toys,4800.0,28.0,28.0,18.0,14112.0,0.3401360544217687
UI3uTHlGyM08,sports_leisure,145.0,22.0,18.0,14.0,5544.0,0.026154401154401156
KsDBSfOcwplX,toys,600.0,19.0,7.0,18.0,2394.0,0.2506265664160401
V7zoVBATawrn,toys,4384.0,39.0,35.0,34.0,46410.0,0.09446240034475328
gBJ4mtjdcfRc,toys,250.0,17.0,6.0,12.0,1224.0,0.2042483660130719
K8Q11anvJtOD,sports_leisure,150.0,16.0,6.0,11.0,1056.0,0.14204545454545456
tNnGxdCaP7dG,office_furniture,8800.0,52.0,51.0,17.0,45084.0,0.19519119865140627
vpktim2yACX1,toys,300.0,17.0,5.0,13.0,1105.0,0.27149321266968324
WA7ri5MgYvjW,toys,10300.0,54.0,57.0,20.0,61560.0,0.1673164392462638
SMbmCbCgAZa6,auto,730.0,25.0,12.0,18.0,5400.0,0.13518518518518519
66NBfOcJ899l,computers_accessories,700.0,30.0,12.0,12.0,4320.0,0.16203703703703703
nYj5x6qWT81d,toys,7775.0,60.0,24.0,42.0,60480.0,0.12855489417989419
0tvYY9kXqz2w,toys,2400.0,16.0,50.0,40.0,32000.0,0.075
gq42NYmDYSH7,toys,9225.0,61.0,61.0,30.0,111630.0,0.08263907551733406
9hJ0o14tyfwI,toys,3000.0,57.0,22.0,20.0,25080.0,0.11961722488038277
qSWUtePhnMNg,computers_accessories,850.0,30.0,15.0,15.0,6750.0,0.1259259259259259
CKGqmXtkW482,toys,300.0,23.0,9.0,11.0,2277.0,0.13175230566534915
PYBkl2tXyx0h,toys,800.0,21.0,14.0,14.0,4116.0,0.19436345966958213
4kLiTmKYvhak,toys,233.0,16.0,11.0,13.0,2288.0,0.10183566433566434
2uaoayf7Z4ZK,toys,50.0,25.0,11.0,15.0,4125.0,0.012121212121212121
agLeUEKbTD39,toys,500.0,32.0,16.0,22.0,11264.0,0.044389204545454544
9GrSrNWcpEg7,sports_leisure,3000.0,31.0,37.0,31.0,35557.0,0.08437157240487105
uqb26oJ36PmY,health_beauty,300.0,20.0,8.0,26.0,4160.0,0.07211538461538461
oFpvIoodWK0b,toys,300.0,19.0,27.0,27.0,13851.0,0.021659085986571368
k9rYAFSaAdQR,toys,275.0,28.0,12.0,22.0,7392.0,0.03720238095238095
ckuJn0mW4VDv,toys,750.0,17.0,20.0,17.0,5780.0,0.12975778546712802
5NN4aSn2Ybqx,toys,4100.0,55.0,16.0,30.0,26400.0,0.1553030303030303
PLXP4375h3HH,toys,1350.0,38.0,30.0,28.0,31920.0,0.042293233082706765
8zSQTE4XAamB,toys,17175.0,23.0,13.0,12.0,3588.0,4.786789297658863
nRfUgVLLDWfp,toys,123.0,18.0,9.0,15.0,2430.0,0.050617283950617285
WuxzNVZdhuE1,bed_bath_table,200.0,20.0,2.0,15.0,600.0,0.3333333333333333
qjH3pezuhPEo,bed_bath_table,1950.0,50.0,10.0,40.0,20000.0,0.0975
jJ7WP1fifTv8,toys,700.0,21.0,7.0,12.0,1764.0,0.3968253968253968
VTEfPkBUwsrm,toys,8600.0,36.0,25.0,35.0,31500.0,0.273015873015873
ssfBWDpcZJYl,toys,850.0,35.0,22.0,15.0,11550.0,0.0735930735930736
LycsQ8Mi3C7H,toys,800.0,30.0,16.0,26.0,12480.0,0.0641025641025641
3QQpfxGpdNea,toys,280.0,18.0,19.0,18.0,6156.0,0.04548408057179987
AeRHgyI4rfSq,toys,7000.0,30.0,30.0,30.0,27000.0,0.25925925925925924
UdmQLYGPrixQ,toys,355.0,18.0,17.0,14.0,4284.0,0.08286647992530345
ZnTLaeUxrtv1,toys,150.0,26.0,2.0,21.0,1092.0,0.13736263736263737
CaOHoEYwSRNt,toys,2483.0,42.0,22.0,30.0,27720.0,0.08957431457431457
OwVqCPzZZcjQ,toys,950.0,30.0,20.0,30.0,18000.0,0.05277777777777778
bsEQVHFJ805k,toys,300.0,16.0,10.0,16.0,2560.0,0.1171875
zOpu1LeYiXap,toys,75.0,16.0,6.0,16.0,1536.0,0.048828125
eBTMb87ySAhN,toys,225.0,18.0,8.0,16.0,2304.0,0.09765625
upscNGJdJEIq,furniture_decor,600.0,16.0,5.0,20.0,1600.0,0.375
2LAXvrTqxAaL,bed_bath_table,550.0,16.0,10.0,16.0,2560.0,0.21484375
abufdzXOoWL3,toys,1100.0,20.0,25.0,25.0,12500.0,0.088
syavxQoF8Q6x,sports_leisure,493.0,18.0,17.0,16.0,4896.0,0.10069444444444445
nCfQjTmIorHr,toys,2800.0,30.0,30.0,30.0,27000.0,0.1037037037037037
wBpexlQmuCDZ,toys,400.0,16.0,16.0,13.0,3328.0,0.1201923076923077
UhloWwjuedg3,toys,10975.0,46.0,46.0,45.0,95220.0,0.11525939928586432
zC3oHjqK46U8,toys,463.0,18.0,10.0,14.0,2520.0,0.18373015873015874
PdQd9hrRgRMR,toys,950.0,30.0,4.0,40.0,4800.0,0.19791666666666666
P7v43SYiERYB,toys,11400.0,45.0,19.0,45.0,38475.0,0.2962962962962963
ojKxW2lbAmRZ,toys,1363.0,26.0,23.0,21.0,12558.0,0.1085363911450868
OeopIgvklKO2,baby,950.0,39.0,10.0,26.0,10140.0,0.09368836291913216
8GtbuwzJRDjM,toys,7175.0,50.0,22.0,40.0,44000.0,0.1630681818181818
Un7ydOJxvtld,toys,450.0,28.0,13.0,24.0,8736.0,0.05151098901098901
DKufnIRZic2f,perfumery,500.0,23.0,8.0,15.0,2760.0,0.18115942028985507
g394eVId6zv7,musical_instruments,700.0,17.0,8.0,12.0,1632.0,0.42892156862745096
crMjo1vDrEf1,toys,9200.0,64.0,35.0,35.0,78400.0,0.11734693877551021
RoeF7VbNZvSD,toys,4750.0,20.0,20.0,20.0,8000.0,0.59375
udluk07NYJFg,toys,200.0,25.0,5.0,15.0,1875.0,0.10666666666666667
3jycbJ9nNFEZ,toys,1000.0,28.0,11.0,28.0,8624.0,0.11595547309833024
3hms3K9XbJpT,health_beauty,900.0,23.0,5.0,15.0,1725.0,0.5217391304347826
WifI3xlxb1GY,housewares,12150.0,68.0,20.0,33.0,44880.0,0.27072192513368987
jXLzxOrW22Ct,bed_bath_table,1650.0,40.0,6.0,30.0,7200.0,0.22916666666666666
m9ysfdC2mCQh,toys,400.0,23.0,3.0,23.0,1587.0,0.2520478890989288
v9Eij7zdC4hi,toys,3000.0,37.0,20.0,43.0,31820.0,0.09428032683846638
iO86ZFTuZiND,watches_gifts,200.0,16.0,2.0,11.0,352.0,0.5681818181818182
682SFEaxi8Ug,baby,200.0,29.0,7.0,16.0,3248.0,0.06157635467980296
bt6U763g5n9g,computers_accessories,500.0,16.0,16.0,16.0,4096.0,0.1220703125
OJu7vHpjS4je,toys,2350.0,20.0,20.0,20.0,8000.0,0.29375
EI65whCHhs1z,furniture_decor,3450.0,41.0,15.0,25.0,15375.0,0.22439024390243903
9xLoJiJ2D13H,toys,325.0,18.0,12.0,14.0,3024.0,0.10747354497354497
Mhf16vn22TPg,toys,213.0,15.0,7.0,11.0,1155.0,0.18441558441558442
Cyq6GLNDDDPr,toys,6600.0,46.0,31.0,37.0,52762.0,0.1250900269133088
7UO1XCqeUaPD,toys,600.0,28.0,11.0,26.0,8008.0,0.07492507492507493
ktgKqRgXLHvS,toys,22650.0,85.0,85.0,15.0,108375.0,0.20899653979238755
RTelAFH24zJu,housewares,600.0,16.0,26.0,11.0,4576.0,0.13111888111888112
W8qzjCO1QZR7,toys,88.0,21.0,11.0,15.0,3465.0,0.025396825396825397
4nA8YqKniJON,toys,712.0,47.0,13.0,32.0,19552.0,0.03641571194762684
LpHLpmz3aHSM,toys,400.0,19.0,11.0,12.0,2508.0,0.1594896331738437
sE4glZQUohoE,bed_bath_table,1500.0,49.0,7.0,40.0,13720.0,0.10932944606413994
9GfTmYVDMmPo,toys,1175.0,53.0,18.0,18.0,17172.0,0.06842534358257629
DPjt4BgoDIvK,toys,283.0,20.0,9.0,15.0,2700.0,0.10481481481481482
Uhh1SZyiaErL,toys,700.0,35.0,35.0,11.0,13475.0,0.05194805194805195
k8PbhYN4uzS1,toys,275.0,19.0,5.0,16.0,1520.0,0.18092105263157895
0vxqaoazyUrJ,toys,700.0,30.0,30.0,40.0,36000.0,0.019444444444444445
o362boKpaFfA,watches_gifts,1100.0,30.0,15.0,30.0,13500.0,0.08148148148148149
TmHaLBEkvzD1,toys,150.0,18.0,6.0,15.0,1620.0,0.09259259259259259
s9l4YL1mMvMo,home_appliances_2,3585.0,33.0,6.0,19.0,3762.0,0.9529505582137161
fv1NnlTpzdPB,toys,1400.0,16.0,15.0,15.0,3600.0,0.3888888888888889
iob3yttgEm2B,electronics,200.0,20.0,20.0,20.0,8000.0,0.025
B9BJb2IhK2Kb,garden_tools,1400.0,20.0,20.0,30.0,12000.0,0.11666666666666667
EKCLBgcV6oik,toys,150.0,16.0,6.0,11.0,1056.0,0.14204545454545456
E1BAHJUu6j3z,toys,1100.0,80.0,8.0,15.0,9600.0,0.11458333333333333
hqXdYDyPihgC,toys,300.0,20.0,10.0,20.0,4000.0,0.075
jXcXJ5KInEJ6,computers_accessories,200.0,25.0,8.0,20.0,4000.0,0.05
Rx4pEzMEtFWn,computers_accessories,500.0,16.0,6.0,48.0,4608.0,0.10850694444444445
IkqPSmHBWQcM,bed_bath_table,1450.0,20.0,30.0,26.0,15600.0,0.09294871794871795
dmRYxX4fe78q,toys,500.0,39.0,26.0,32.0,32448.0,0.015409270216962525
L9yVTtDaPejh,toys,833.0,17.0,16.0,14.0,3808.0,0.21875
TP6ZxpLWtosn,sports_leisure,6300.0,90.0,15.0,25.0,33750.0,0.18666666666666668
V4BbPsZl5NMn,toys,10150.0,41.0,56.0,26.0,59696.0,0.1700281425891182
7S5bsXR3N1ii,toys,200.0,35.0,3.0,20.0,2100.0,0.09523809523809523
kqqQy5TWvV8B,toys,100.0,16.0,8.0,12.0,1536.0,0.06510416666666667
yO5qJnzjNowW,toys,200.0,25.0,7.0,16.0,2800.0,0.07142857142857142
6pOklQKa71jN,toys,2200.0,72.0,20.0,12.0,17280.0,0.12731481481481483
xd1Vz97Tc044,toys,12600.0,50.0,28.0,40.0,56000.0,0.225
PSG17lEaaRpc,perfumery,610.0,22.0,14.0,16.0,4928.0,0.12378246753246754
FB77hG7UfaiV,toys,12300.0,40.0,40.0,40.0,64000.0,0.1921875
Mny2XIqY8pvj,toys,150.0,28.0,5.0,14.0,1960.0,0.07653061224489796
P6qva4mwsiGb,toys,433.0,22.0,24.0,19.0,10032.0,0.04316188197767145
Q4LpsUu8oPX2,fashion_bags_accessories,350.0,16.0,2.0,20.0,640.0,0.546875
lZ66GsrgYiw0,bed_bath_table,6000.0,40.0,4.0,30.0,4800.0,1.25
UXjETaNNVI2Q,cool_stuff,2850.0,42.0,25.0,15.0,15750.0,0.18095238095238095
owcxMrN4teAJ,toys,200.0,16.0,2.0,11.0,352.0,0.5681818181818182
US7s78E4jK0u,toys,6700.0,50.0,20.0,40.0,40000.0,0.1675
IvCZbUCA8dux,toys,3200.0,44.0,15.0,30.0,19800.0,0.16161616161616163
UyJqRKrLKrmr,toys,700.0,21.0,14.0,11.0,3234.0,0.21645021645021645
ZR3S4s0AIqO6,toys,833.0,19.0,12.0,17.0,3876.0,0.2149122807017544
dIwFR2Vqc4Tz,bed_bath_table,1500.0,39.0,12.0,25.0,11700.0,0.1282051282051282
VF2sDnCQHhXr,toys,150.0,34.0,13.0,12.0,5304.0,0.02828054298642534
X5BRWlu6cXWv,toys,10200.0,105.0,18.0,28.0,52920.0,0.1927437641723356
6bTDf1kttSI6,toys,200.0,18.0,5.0,18.0,1620.0,0.12345679012345678
NxC6n2uKzhrT,toys,900.0,30.0,30.0,30.0,27000.0,0.03333333333333333
j7sX1IxTPBz4,toys,600.0,25.0,2.0,17.0,850.0,0.7058823529411765
XRCIVFsdia9x,toys,200.0,20.0,15.0,20.0,6000.0,0.03333333333333333
O8Kt38Wlwdam,housewares,300.0,16.0,5.0,12.0,960.0,0.3125
FZxtiS4wCYZJ,toys,550.0,17.0,15.0,22.0,5610.0,0.09803921568627451
vll1EYipuV8L,toys,450.0,16.0,7.0,16.0,1792.0,0.25111607142857145
b0wvd0Yb54qY,toys,343.0,19.0,13.0,15.0,3705.0,0.09257759784075574
H2DzSxJC5gLc,toys,200.0,20.0,2.0,14.0,560.0,0.35714285714285715
89D0pWO2xkiG,housewares,825.0,18.0,9.0,12.0,1944.0,0.4243827160493827
M8Bb1hkc3WEh,toys,1000.0,18.0,9.0,16.0,2592.0,0.38580246913580246
13XaoqkykM4U,toys,1013.0,23.0,26.0,15.0,8970.0,0.1129319955406912
QjyoKbbKgFvi,toys,900.0,16.0,22.0,22.0,7744.0,0.11621900826446281
SbompksBSGXV,toys,800.0,30.0,10.0,20.0,6000.0,0.13333333333333333
H9wlrFX1qblP,toys,1450.0,25.0,15.0,25.0,9375.0,0.15466666666666667
NhUHuvDF3iXz,housewares,700.0,30.0,30.0,30.0,27000.0,0.025925925925925925
DHDDbenWlhvi,health_beauty,750.0,20.0,20.0,20.0,8000.0,0.09375
LAYO9V5XwW1T,furniture_decor,8500.0,35.0,45.0,45.0,70875.0,0.11992945326278659
K1jVWpZuIp99,bed_bath_table,700.0,16.0,10.0,16.0,2560.0,0.2734375
3EWCTZPm50r9,toys,5250.0,32.0,16.0,26.0,13312.0,0.39438100961538464
SSh1ilNpikue,toys,800.0,31.0,10.0,26.0,8060.0,0.09925558312655088
YBqz41KZRnRr,toys,700.0,35.0,15.0,26.0,13650.0,0.05128205128205128
vpvVGU9zcjn6,toys,150.0,19.0,7.0,16.0,2128.0,0.07048872180451128
C6MIR57dkDWp,auto,11450.0,60.0,60.0,19.0,68400.0,0.16739766081871346
CGF51fopsqhk,housewares,300.0,25.0,2.0,17.0,850.0,0.35294117647058826
PS6aDCeqZWgF,toys,400.0,29.0,2.0,11.0,638.0,0.6269592476489029
kv22x4D3oyAm,sports_leisure,700.0,16.0,12.0,22.0,4224.0,0.16571969696969696
Nr4NUkGl9NI2,bed_bath_table,550.0,16.0,10.0,11.0,1760.0,0.3125
JuH9jX7tfoUu,toys,300.0,40.0,8.0,30.0,9600.0,0.03125
hGyjdC9bnnQZ,toys,550.0,34.0,14.0,14.0,6664.0,0.08253301320528211
fYBAwpuby5pz,toys,4300.0,29.0,7.0,29.0,5887.0,0.730422965856973
MAIxVyMgmP1X,toys,550.0,30.0,30.0,30.0,27000.0,0.020370370370370372
8susKSZTLDU9,toys,370.0,34.0,17.0,28.0,16184.0,0.022862086010874937
vI408iVZ3EeJ,toys,875.0,45.0,19.0,42.0,35910.0,0.024366471734892786
auhrJ6hkypMf,health_beauty,1600.0,18.0,8.0,20.0,2880.0,0.5555555555555556
qCQ0TJNnHpVa,toys,200.0,16.0,22.0,27.0,9504.0,0.021043771043771045
6YcQXotxKYNx,toys,1650.0,18.0,19.0,13.0,4446.0,0.37112010796221323
YAzQjmRMRlG7,toys,200.0,16.0,6.0,14.0,1344.0,0.1488095238095238
aUL9nqlPz8xB,bed_bath_table,1000.0,50.0,12.0,12.0,7200.0,0.1388888888888889
jtnw1KUEfu7l,toys,550.0,16.0,10.0,16.0,2560.0,0.21484375
pPsaCQwenfWB,computers_accessories,500.0,35.0,5.0,15.0,2625.0,0.19047619047619047
8hrs9w9TwtfN,toys,250.0,16.0,11.0,11.0,1936.0,0.12913223140495866
QO92w20J8cO5,toys,2050.0,23.0,8.0,23.0,4232.0,0.4844045368620038
MptusCoXDbKX,toys,400.0,16.0,5.0,11.0,880.0,0.45454545454545453
BmqY5iepeabk,toys,200.0,22.0,11.0,16.0,3872.0,0.05165289256198347
2kZSNXftmem8,housewares,300.0,22.0,10.0,11.0,2420.0,0.12396694214876033
nrXKE37ZNC1u,toys,190.0,28.0,7.0,13.0,2548.0,0.07456828885400314
LgqU7talqaWR,toys,350.0,30.0,3.0,14.0,1260.0,0.2777777777777778
mWNpVa3qQeaN,housewares,10300.0,45.0,28.0,45.0,56700.0,0.18165784832451498
w3vFAQNEBQEi,toys,150.0,19.0,4.0,11.0,836.0,0.17942583732057416
MPYEiDYN3o6R,toys,650.0,16.0,10.0,16.0,2560.0,0.25390625
rnieDmMjZcGr,toys,11150.0,28.0,4.0,28.0,3136.0,3.555484693877551
czBpPK6FrjNi,toys,350.0,43.0,30.0,32.0,41280.0,0.008478682170542635
3LOTGgGApiJl,toys,2900.0,54.0,41.0,25.0,55350.0,0.052393857271906055
dA4F2JIWIgWs,toys,2150.0,45.0,15.0,35.0,23625.0,0.091005291005291
y8G4dkks1BQh,toys,283.0,18.0,14.0,14.0,3528.0,0.08021541950113378
YIeEnwRKQlr1,bed_bath_table,220.0,32.0,4.0,23.0,2944.0,0.07472826086956522
xToZF5LKEhyS,toys,850.0,17.0,37.0,28.0,17612.0,0.04826254826254826
4JBi7sp4bTkV,toys,2350.0,105.0,3.0,70.0,22050.0,0.10657596371882086
